MFCC_1,MFCC_2,MFCC_3,MFCC_4,MFCC_5,MFCC_6,MFCC_7,MFCC_8,MFCC_9,MFCC_10,MFCC_11,MFCC_12,MFCC_13,Chroma_1,Chroma_2,Chroma_3,Chroma_4,Chroma_5,Chroma_6,Chroma_7,Chroma_8,Chroma_9,Chroma_10,Chroma_11,Chroma_12,RMS,Zero_Crossing_Rate,label
137.13786,36.97112,-14.391549,7.628058,-5.0153775,-8.382372,-5.9050546,-4.8997355,-5.947017,-6.9996085,-4.719021,-2.9201708,-2.4082022,0.2900385,0.23376073,0.15492141,0.13575396,0.20736048,0.24948615,0.33735508,0.31150994,0.34925902,0.50725514,0.47057632,0.3870483,0.9890532,0.11091549295774648,meryem
-335.93658,165.37376,-32.22874,-14.05416,41.68263,10.921118,-39.436028,4.0432444,-11.264744,-18.701502,-1.5971233,-1.079479,-14.978766,0.30284977,0.21169563,0.11723099,0.16109781,0.23542869,0.33046296,0.369835,0.39635843,0.48788613,0.48777527,0.45240408,0.3638978,0.06996976,0.06359776706560284,meryem
-321.71463,190.85046,-32.565884,-13.327283,19.145834,3.9027486,-31.752356,-0.6253574,-20.430428,-19.163965,-5.520231,1.275818,-11.789107,0.2797779,0.31649536,0.31228986,0.25038457,0.27104852,0.393412,0.58099216,0.5871205,0.40212026,0.328005,0.31072077,0.29016554,0.03449264,0.03866038602941176,meryem
-418.40582,160.07054,21.947414,-16.046408,-4.927684,22.366587,10.735586,-12.912287,1.6907574,10.157341,0.45046154,-7.123442,-5.2100286,0.33110666,0.3193086,0.3837003,0.4375935,0.50190604,0.39544308,0.35726392,0.3372976,0.43284026,0.50200045,0.5531269,0.42534724,0.045192283,0.048192746469665274,meryem
155.45938,41.560913,-11.292627,4.556894,-4.4928865,-8.460123,-6.993227,-4.769854,-3.7395556,-5.8512263,-4.1644564,-0.70468026,0.9389616,0.42929196,0.4392858,0.359505,0.34184948,0.3118637,0.40036747,0.4778659,0.5432747,0.45891932,0.37081933,0.3331274,0.35039705,0.98812866,0.13754401408450703,meryem
-382.75714,143.3128,-19.887321,-16.41178,23.454254,2.282759,-20.405626,6.507024,-11.260633,-18.468002,-5.7278576,-1.7308898,-8.32365,0.40372175,0.43902197,0.33878237,0.29611093,0.28330365,0.37286153,0.43380564,0.48960745,0.40244368,0.30683044,0.2802276,0.33384502,0.04731636,0.08853647218528368,meryem
-372.87665,148.94035,-15.259221,-4.227663,30.911324,6.593116,-25.00559,9.298836,-9.374331,-22.874619,-13.341972,-5.6403522,-12.664371,0.26631534,0.27658236,0.2202893,0.20357361,0.21520269,0.28587583,0.39037168,0.4643022,0.41120517,0.4192232,0.37938136,0.25846192,0.06446074,0.0682978592519685,meryem
-354.77182,131.3874,-38.895298,16.47663,12.85586,-37.718533,-5.2238,-17.224312,-29.172695,-1.1452017,-9.45102,-11.178696,-6.2196155,0.2567639,0.34467268,0.40266764,0.371107,0.38955927,0.3574975,0.20420809,0.21205665,0.22790234,0.19645683,0.1706025,0.16858621,0.067932844,0.0853972739361702,meryem
131.99327,38.398876,-9.462177,5.069084,-5.3777094,-5.723556,-6.606433,-8.239904,-3.5008857,-2.12939,-1.8778287,-0.013083498,-0.70230204,0.27183232,0.26376092,0.23796584,0.19805333,0.23162022,0.3094629,0.36634067,0.4294284,0.38853458,0.45012954,0.37107596,0.22645552,0.9880928,0.1082333846830986,meryem
-374.4017,147.23695,-15.531617,-4.1253676,31.093985,6.2910314,-25.105843,9.626329,-9.243867,-22.672987,-13.524238,-5.990152,-12.490126,0.2830979,0.2602012,0.2237999,0.207442,0.22907268,0.31003833,0.40077028,0.43656787,0.4062475,0.43035033,0.36193988,0.25639912,0.066492595,0.07310886247783688,meryem
-274.39255,223.28352,-48.56177,-42.87075,10.931407,-1.7551831,-26.313282,11.685949,-0.54945356,-16.94722,-13.341458,8.373765,-9.556736,0.3249871,0.3355763,0.37005427,0.3247263,0.45850825,0.48289546,0.45267874,0.707256,0.60118335,0.39523828,0.28137285,0.3484905,0.08466151,0.04206616950757576,meryem
-321.91818,134.56699,-58.361473,-3.4277382,6.358712,-25.557253,1.8464509,-14.202762,-22.63188,-2.0566967,-5.7900453,-10.384326,-10.692055,0.39233977,0.31546643,0.36023924,0.3315691,0.28714088,0.22479871,0.23451562,0.23946662,0.25254056,0.27395812,0.34369648,0.4780241,0.05731743,0.1032689144736842,meryem
142.59346,30.498219,-18.824186,5.54554,-4.4363523,-4.08716,-7.339228,-6.925505,-2.4781804,-2.4452353,-0.7437713,1.4863669,0.93082505,0.32255423,0.31091195,0.29109275,0.34286478,0.48620552,0.4569461,0.33310622,0.38485065,0.4014305,0.35478806,0.27622595,0.31211647,0.989001,0.1380185409330986,meryem
-341.12186,156.27269,-28.399914,-17.067549,10.49361,0.85101944,-21.602251,13.47545,-9.174925,-12.744669,-13.694253,-1.8823383,-6.308061,0.2646524,0.2798045,0.2957457,0.32312927,0.42454267,0.48422375,0.37968284,0.3779855,0.37236282,0.33838415,0.28250656,0.24344337,0.05620238,0.07533210050975177,meryem
-318.11237,180.52133,-9.1072235,-23.44238,-13.37834,-5.7870874,-10.0426,21.417084,-3.226446,-25.42452,-18.688097,-9.967634,-11.930199,0.23973979,0.11344489,0.21812294,0.44932702,0.19234407,0.14649388,0.35141912,0.46820158,0.46831423,0.31697142,0.40714517,0.6702998,0.06852783,0.04080499387254902,meryem
-382.88794,85.65875,-39.029575,22.559725,-4.215521,-28.024286,-9.28541,-21.814976,-5.459138,-1.6046337,-10.5137,-9.027948,-6.866574,0.23320165,0.20071098,0.20874019,0.23651083,0.2864321,0.3950145,0.54689807,0.42439,0.2561298,0.31139874,0.27492753,0.28915748,0.06938976,0.14949758429276316,meryem
137.03963,24.757769,-11.485062,7.3667645,-1.0899624,-5.6549025,-7.1549225,-7.39602,-2.6935074,0.33895433,-2.5500813,-3.54391,-2.1013615,0.34770763,0.30907375,0.25520208,0.26497433,0.30702615,0.356247,0.44312313,0.59028655,0.4538378,0.30705017,0.37665507,0.3541717,0.9878319,0.1640074823943662,meryem
-401.02078,115.07464,-16.996313,-5.9787016,24.085337,10.491451,-9.774797,5.804054,-6.3827763,-15.008581,-11.157747,-8.262719,-6.603385,0.3021185,0.28202885,0.23638797,0.2358553,0.24879853,0.31094077,0.42003557,0.54146725,0.48459864,0.30105764,0.3017312,0.30754665,0.06764146,0.10435539949024823,meryem
-349.6384,175.17883,-22.433409,-6.208379,44.395103,8.020501,-38.499317,4.702766,-13.250727,-24.59823,-7.6991854,-9.076057,-23.260963,0.17996755,0.2571336,0.30116835,0.21777183,0.15911724,0.1697942,0.29066384,0.43727654,0.5896511,0.55822635,0.41419256,0.24570066,0.07069623,0.04230788658405173,meryem
-447.5496,192.96992,70.11918,28.980663,1.7790993,-24.038446,-0.563662,34.15809,25.657045,12.727743,2.2727468,0.80859816,10.624057,0.6079299,0.6355998,0.6243621,0.6127742,0.59320027,0.52567124,0.46682587,0.3993583,0.42905045,0.5419447,0.63758343,0.62030536,0.068337016,0.012442895921610169,meryem
132.64284,43.651024,-15.618288,5.460892,-8.146515,-9.1710825,-5.792215,-4.7745194,-3.0733862,-1.7429847,-1.5331151,-2.9452853,-5.474458,0.19160454,0.28369093,0.22021942,0.1683459,0.16164356,0.2126885,0.34679553,0.4584247,0.5457898,0.43525478,0.2011045,0.14484821,0.9891368,0.07742352552816902,meryem
-351.52628,171.55583,-21.934448,-4.7988334,45.581562,8.3978405,-39.611656,5.0294423,-12.71898,-23.369081,-7.6908064,-9.270762,-23.195776,0.21006095,0.31008968,0.25157776,0.15818298,0.1403375,0.21650101,0.37276766,0.5194242,0.56114817,0.44678554,0.29137218,0.18560416,0.07076822,0.0421636053856383,meryem
-349.18076,127.03492,-31.28109,-3.9782038,23.352306,13.176773,-25.380798,-2.4308107,-12.325675,-6.0236673,-2.4132612,-6.3353124,-13.566861,0.3664451,0.36697745,0.27037412,0.16553183,0.14874104,0.22648542,0.28999785,0.34702498,0.45665058,0.58065665,0.63528764,0.48749185,0.051707745,0.08341402967436974,meryem
-293.34036,42.663074,-55.555264,4.1816235,-58.173466,0.22742943,-18.004713,-18.347336,-12.28411,-2.105427,-4.35983,13.131741,22.219534,0.07026609,0.14476429,0.15374109,0.17615412,0.30222264,0.46924198,0.5758496,0.4925988,0.39574412,0.3680011,0.18731163,0.07151989,0.05580068,0.16624866832386365,meryem
145.56548,36.633766,-9.964314,6.994488,-5.2224455,-9.152017,-4.359204,-2.2950633,-3.3637943,-4.213712,-1.4265893,-3.2344675,-6.5532427,0.42023766,0.41688102,0.2939296,0.184827,0.18074928,0.23984303,0.2619347,0.2972771,0.41339642,0.54634356,0.59969926,0.48755828,0.9886967,0.13524702904929578,meryem
-354.0978,126.50312,-29.164686,-3.1346776,23.63113,12.340689,-25.156713,-2.213108,-12.344224,-6.4717474,-3.480771,-6.4464283,-14.027335,0.39064148,0.3231545,0.19216406,0.14202192,0.17604543,0.23717618,0.29440457,0.37919566,0.5237231,0.6110954,0.55848265,0.42361283,0.050522644,0.08067895334663121,meryem
-378.8957,132.83585,-28.147919,9.698985,40.504562,4.6495466,-35.148586,13.342657,-6.063661,-20.526405,-5.5789375,-6.79925,-21.157259,0.28338876,0.33013406,0.1945438,0.1457626,0.18791106,0.3602805,0.51072156,0.48716044,0.46246776,0.39371997,0.29742843,0.22469363,0.049099233,0.0873170882936508,meryem
-347.76105,105.36686,-39.30581,37.825592,-9.444168,-47.418068,7.1102147,-24.743258,-18.393969,2.440027,-17.593836,0.48798114,-10.951347,0.11175823,0.12578727,0.22935392,0.45783675,0.47320533,0.44440985,0.41866437,0.27689758,0.16696131,0.17375998,0.26345798,0.20240186,0.05160938,0.1278414439006024,meryem
132.86885,27.520548,-4.555395,12.7237015,-9.00602,-7.1243873,-2.631193,-9.667203,-4.0664687,-2.7217004,-3.4392288,-0.8124137,-2.6808984,0.3090541,0.33324653,0.21475253,0.17601503,0.22489038,0.38525656,0.5029071,0.43121877,0.42910388,0.38806444,0.23285478,0.20558444,0.98861027,0.15126402948943662,meryem
-377.07092,131.34381,-29.08893,10.405896,41.331642,5.835478,-35.468086,13.429113,-5.9111986,-20.348263,-5.7108645,-6.569735,-20.561268,0.27358618,0.32040602,0.19433671,0.1475348,0.19029208,0.36681122,0.5016191,0.46856186,0.45534793,0.38600555,0.29132038,0.22138734,0.049792223,0.08708721187943262,meryem
-378.18225,164.39246,-44.368042,8.553155,58.314846,6.671563,-50.373123,-5.51136,-10.222517,-10.767026,-11.046399,-17.033344,-23.412188,0.33696252,0.3906949,0.57144535,0.5882201,0.79055244,0.4734036,0.2806156,0.31415528,0.3024818,0.19044624,0.40104875,0.54712504,0.028924646,0.046839272103658534,meryem
-298.55588,83.40378,-59.427063,19.25221,-88.68077,-8.968066,2.9670827,-24.103287,1.3771203,-16.201757,-6.01416,-9.0412655,4.3420815,0.28851506,0.25151646,0.14892595,0.16004288,0.23620747,0.40027773,0.3208517,0.30402994,0.32046112,0.4405247,0.5380918,0.2621901,0.05439559,0.14220039799528303,meryem
144.33147,36.99186,-12.1552925,8.265116,-10.148286,-13.740599,-4.578269,-4.7753716,-6.6113143,-2.3647602,-0.30407184,-2.7041397,-1.3073959,0.4019635,0.39121485,0.3636696,0.36576787,0.4567392,0.5647483,0.34896722,0.32132182,0.29853058,0.21998546,0.21228382,0.2526675,0.9888545,0.11592897227112677,meryem
-375.35138,158.26047,-29.154211,-7.8010616,54.33095,14.437362,-45.701607,-2.6968417,-10.590538,-17.245493,-11.425546,-12.765481,-19.43913,0.41732296,0.4509609,0.3913524,0.33913615,0.40716302,0.5331612,0.38946855,0.35325462,0.30185303,0.22105494,0.20048794,0.26241708,0.050919477,0.06764773105053191,meryem
-415.94537,131.81572,-20.532137,-6.239966,35.848915,9.699448,-27.175812,6.420837,-6.2276783,-13.40641,-3.7846744,-6.114666,-15.925339,0.38101232,0.39999685,0.41328675,0.2627442,0.22730234,0.25216213,0.3192189,0.49018514,0.55374223,0.4277597,0.389211,0.3874182,0.041316856,0.09610388413915094,meryem
-324.77402,24.986511,-50.635197,-12.285052,-52.18789,15.427972,-32.66436,-0.2506648,-14.106503,6.682516,5.7250752,15.19725,-5.404627,0.22959706,0.25479496,0.31072244,0.23173086,0.20757899,0.19854973,0.18163022,0.42207065,0.45390517,0.32362044,0.36794,0.3771536,0.05237184,0.2070855034722222,meryem
143.8102,33.44108,-10.760997,6.5309067,-6.400992,-4.423816,-2.4587553,-4.9381843,-3.0048172,-4.9180865,-3.7524555,-1.3119974,-2.382488,0.29707086,0.32645112,0.33758974,0.26617852,0.26366258,0.29035264,0.3338417,0.4972136,0.4597722,0.370707,0.37907562,0.36008686,0.98795533,0.13744773327464788,meryem
-405.11908,140.85217,-18.156822,-8.796906,36.67471,10.145688,-31.72001,5.020858,-5.7411156,-13.505371,-4.7436714,-5.587241,-15.857394,0.35346997,0.3689923,0.35680524,0.2264619,0.22171101,0.26994702,0.392526,0.52872115,0.42903316,0.36464652,0.38856426,0.35866874,0.04692804,0.08732962101063829,meryem
-381.54047,140.42387,-27.241615,-15.347261,32.170708,9.460439,-22.83229,1.2461119,-7.8942285,-16.60449,-4.338036,-8.507859,-17.108995,0.4012304,0.34055895,0.23302564,0.17356794,0.18004043,0.12585302,0.15824962,0.2531328,0.33968595,0.40955335,0.5043004,0.50651795,0.06065192,0.06661413211633663,meryem
-328.9567,73.52267,-63.65229,23.636929,-47.591503,-22.176168,-6.7275624,-18.660645,-3.9250145,-19.623045,-10.047267,-17.754087,4.583252,0.2944824,0.44308147,0.5009756,0.40571243,0.26092646,0.2873988,0.18235102,0.09200607,0.10105656,0.07153541,0.0911398,0.16987276,0.07006114,0.13805280412946427,meryem
140.45222,32.496876,-14.107244,5.588904,-2.3024745,-6.742654,-5.7816834,-2.7359958,-3.0229714,-3.1901746,-1.88867,-4.142813,-6.077568,0.3513886,0.380311,0.24854805,0.19093874,0.20622028,0.18441185,0.18201678,0.2438751,0.3470085,0.47371933,0.564159,0.47348383,0.98823255,0.12477992957746478,meryem
-379.53906,137.67133,-25.38931,-14.057301,30.92094,9.740299,-23.242447,1.2443957,-7.4930844,-14.783577,-4.5581,-10.137826,-17.888184,0.35858738,0.352464,0.26678124,0.1831396,0.17767279,0.15966041,0.16993105,0.2566505,0.34028152,0.44188616,0.5310526,0.47934934,0.06445184,0.07702550144060284,meryem
-358.94547,151.82498,-21.297926,-2.3801546,38.325455,7.4962244,-30.328289,0.8808357,-12.118321,-15.139061,-11.3667145,-17.015291,-21.45375,0.2855573,0.31477994,0.25332564,0.22106019,0.19151948,0.25752816,0.3679444,0.42753232,0.4221281,0.36968958,0.29317307,0.29521745,0.05885801,0.06246805636682243,meryem
-370.31888,150.20836,-23.676447,5.084422,31.983534,-4.1442337,-24.611732,0.4075789,-17.188036,-15.574478,-12.326672,-20.351915,-10.847962,0.30889705,0.29114944,0.30837554,0.2533591,0.24109876,0.20402767,0.25620925,0.3444834,0.40382597,0.40642464,0.36603543,0.30788875,0.055495325,0.06424278846153846,meryem
140.65437,41.78343,-9.243716,6.082839,-7.876904,-9.688814,-10.096967,-8.917497,-3.9341533,-1.7210982,-0.18324135,-0.96714675,-0.9936015,0.29731953,0.29764184,0.22630517,0.22332901,0.25767097,0.32100776,0.37540084,0.4390807,0.42022258,0.35420594,0.3152901,0.28677455,0.98874503,0.11026215889084508,meryem
-368.8719,147.20525,-14.334585,-1.7883033,33.109676,7.4881306,-26.356312,2.047807,-13.193176,-14.141596,-10.693531,-16.422375,-19.717274,0.29751563,0.31415248,0.26018867,0.24889964,0.21724144,0.2747533,0.37035662,0.42999333,0.41009882,0.3596085,0.3022185,0.30970678,0.05554745,0.0667161873891844,meryem
-361.02917,145.61972,-8.796608,15.286476,36.71433,3.9003122,-34.83791,8.145421,-10.06486,-17.693687,-13.981338,-16.286833,-19.509422,0.1806045,0.1744417,0.20235242,0.26691633,0.2619558,0.3776177,0.4462103,0.52859944,0.50815666,0.3061648,0.2201764,0.1699495,0.057940733,0.0633912317961165,meryem
-303.5456,85.34518,-39.536945,-5.9914665,-69.40345,-2.8082085,-18.556915,-8.022309,-3.4771924,-21.496872,-11.03641,-8.451942,0.69338506,0.41695902,0.45438233,0.4507594,0.26804364,0.16537564,0.08585633,0.0850283,0.12644586,0.09624596,0.122130655,0.1466618,0.2700238,0.059755247,0.13236407844387754,meryem
131.14977,38.595818,-9.495881,5.974123,-6.8546615,-8.161931,-9.710948,-10.103103,-3.9425178,-0.7234972,0.6090938,-0.7309268,-1.5743687,0.18325908,0.22661674,0.19732232,0.21008213,0.21331406,0.31844294,0.43830195,0.48342633,0.4833105,0.35576367,0.2586202,0.21217899,0.9888121,0.11254538952464789,meryem
-370.1476,142.0213,-8.048679,13.069022,36.026783,5.9961905,-31.405252,8.632004,-11.470407,-18.398521,-13.404555,-14.366582,-18.818457,0.19871657,0.20219052,0.22660987,0.2823149,0.26591277,0.39887917,0.49383444,0.50466406,0.4555045,0.28562745,0.211244,0.16487715,0.05546005,0.06819661458333333,meryem
-291.85016,186.37749,-41.782143,-23.122402,33.532825,12.300091,-34.899097,-12.48976,-14.468112,-15.399384,-13.484703,-7.470471,-12.8622875,0.28478247,0.35367522,0.41297314,0.27463487,0.28280932,0.47772318,0.6221986,0.6053107,0.44037923,0.35261217,0.17345117,0.17599173,0.05596825,0.044803503787878785,meryem
-384.76614,185.22404,9.636817,-16.611559,-4.316272,39.47041,32.828068,-2.5056844,2.40351,-2.533565,-8.778451,-10.704884,-1.064235,0.2563962,0.17916514,0.23656708,0.31698644,0.41411078,0.48542622,0.547096,0.522685,0.49297982,0.41011688,0.36916006,0.3261247,0.063293464,0.03339436848958333,meryem
129.45476,31.801596,-16.731419,6.0976005,-9.666063,-12.14042,-7.453169,-5.5388684,-5.9183197,-2.206819,1.818323,1.974047,0.8471024,0.19693656,0.24723247,0.26998422,0.3579922,0.45511875,0.41578463,0.30025715,0.25437045,0.29646593,0.22247036,0.1358163,0.15511438,0.98882014,0.10170692121478873,meryem
-345.57837,154.59514,-26.19108,-3.597764,44.46768,14.230567,-35.248055,-8.007095,-13.7099495,-10.501832,-10.402117,-16.611717,-19.12638,0.22450253,0.29572052,0.36375463,0.4227349,0.45583794,0.39743376,0.27882034,0.27975026,0.27232045,0.19487622,0.12284158,0.1669391,0.06433068,0.058914076351950354,meryem
-357.9021,175.21284,-18.038797,-2.4822128,37.281475,9.775522,-28.357567,-8.951578,-13.719358,-16.481283,-11.179332,-12.031553,-23.552513,0.21445417,0.1704828,0.23994313,0.22370206,0.22286712,0.34298468,0.5528445,0.6750543,0.5549915,0.44466555,0.37271026,0.36258146,0.040570736,0.02988873106060606,meryem
-423.4658,154.79543,46.711906,-4.0256824,-15.866055,-0.27943918,24.193893,20.099184,6.0927935,5.3533025,9.386441,7.6987476,2.3248959,0.41093928,0.3546274,0.3510698,0.44173184,0.5757558,0.6072869,0.5246596,0.45911556,0.4293361,0.4363588,0.39396328,0.38275197,0.059870284,0.026205390162721894,meryem
136.43494,33.000927,-15.955003,9.545553,-3.4024067,-9.730874,-6.8671775,-5.4589405,-6.069492,-1.6625412,0.6393711,0.9735576,-1.4047424,0.40925723,0.3178097,0.24985155,0.23120056,0.18731655,0.23330796,0.35962805,0.43428394,0.44503027,0.32630527,0.30219713,0.38075897,0.98873365,0.11044096610915492,meryem
-378.7966,136.15955,-22.316683,-7.507809,38.945633,12.436451,-21.817986,-6.076192,-7.5791926,-11.319293,-5.551066,-7.8964186,-14.361882,0.38186184,0.30836242,0.24753322,0.24273278,0.17581479,0.20587637,0.33467174,0.43917078,0.46020454,0.37536383,0.3043763,0.3346199,0.061871264,0.06527385305851063,meryem
-341.85947,178.6069,-31.003098,-26.60304,20.956333,7.800858,-29.107244,-14.146379,-18.271551,-8.203346,2.3945312,-6.1071715,-23.075998,0.24102516,0.27399448,0.3477591,0.24509111,0.11865342,0.19700254,0.34461328,0.80432385,0.6731316,0.49428877,0.354944,0.30704764,0.047579385,0.05620216836734694,meryem
-284.93707,60.683414,-53.181736,-7.711265,-81.62676,12.02542,-16.468428,-11.704362,-8.226292,-5.014288,-9.629416,13.445041,20.84984,0.088086165,0.15589908,0.2958598,0.18697076,0.3444102,0.49227956,0.4400487,0.27990025,0.17871523,0.21102713,0.19617559,0.17620625,0.065925375,0.15031294389204544,meryem
133.4744,35.51856,-14.403936,5.6251154,-6.8753858,-9.958108,-8.692781,-5.7025924,-3.9866478,-2.4207017,1.9171215,0.09956823,-2.7291853,0.2660728,0.25040025,0.24064533,0.20883565,0.2053861,0.35652146,0.28432447,0.37973422,0.45834938,0.45822513,0.3433174,0.25419307,0.9888221,0.11456040933098592,meryem
-364.36252,144.1462,-24.093712,4.759722,44.320328,13.822474,-35.187416,-3.7286057,-15.451525,-11.685394,-5.1887803,-12.343571,-26.935186,0.28037363,0.27213606,0.24903905,0.22432871,0.17695597,0.313107,0.28992525,0.38671607,0.4570775,0.44222552,0.3659511,0.26030755,0.06033793,0.06611709053634751,meryem
-336.63782,151.98032,-15.890594,-1.5588591,18.79996,8.413076,-25.92535,2.892316,-15.793234,-10.964708,-14.467618,-11.335349,-17.15703,0.21049955,0.2535253,0.28687713,0.17384444,0.09422075,0.17812075,0.38312653,0.5622378,0.5004957,0.36560735,0.34393024,0.24699183,0.06511999,0.05676839953271028,meryem
-346.03305,156.73537,-21.450787,1.332415,18.474503,9.290702,-24.987568,2.444046,-13.417366,-12.357553,-13.285484,-12.378599,-15.529427,0.22658063,0.300209,0.27649242,0.16706902,0.11873281,0.23105483,0.41887283,0.530282,0.48145854,0.3953045,0.3692434,0.26015264,0.064893425,0.05364606097027972,meryem
135.0118,40.013935,-14.518173,5.2655983,-7.971237,-8.911289,-7.2694807,-6.09148,-1.993314,0.60529,1.7775224,-1.0665067,-2.2667148,0.20592453,0.26457527,0.23314476,0.17275405,0.16607688,0.27729744,0.4773255,0.5174011,0.4232269,0.3891151,0.36906147,0.237179,0.9890399,0.09901105853873239,meryem
-337.85532,148.6183,-16.950506,-0.9552916,19.427155,8.251579,-26.035406,3.6838603,-15.494591,-11.187207,-15.10532,-11.074323,-16.848372,0.22645226,0.28846106,0.2857943,0.17684115,0.11697665,0.20606363,0.39916784,0.5172088,0.477446,0.39088953,0.37610483,0.26803818,0.06523108,0.058770362367021274,meryem
-367.5958,156.08458,-17.134354,-4.1416574,30.966805,3.0966291,-30.276642,5.8177776,-5.6663194,-21.351662,-6.367512,-5.1809573,-17.841389,0.25893444,0.32675388,0.19246198,0.09621093,0.16334215,0.2784237,0.3578379,0.4314312,0.4773556,0.4589438,0.38561895,0.30580145,0.052050173,0.04962014025590551,meryem
-375.24866,165.9394,-19.714397,-4.9506297,29.507055,8.222012,-29.479439,1.9537416,-0.8374889,-22.31914,-6.981957,-4.102059,-14.336037,0.3308008,0.17787713,0.11020781,0.18048339,0.24643512,0.37803724,0.41357115,0.44709247,0.4686506,0.35085407,0.29566124,0.2647031,0.053991277,0.043961920705782316,meryem
122.781555,32.43973,-16.62152,4.877439,-5.8358865,-6.8632054,-4.665558,-7.0154314,-7.222854,-4.6933665,-3.6630292,-2.8985445,-1.8901461,0.28375262,0.20984085,0.089695185,0.13374755,0.18848775,0.31450287,0.3226428,0.34423792,0.44845906,0.38327798,0.26607332,0.20935512,0.9891471,0.08521539392605634,meryem
-366.9626,157.11215,-18.548914,-5.693957,30.695168,2.8178267,-31.138845,5.975048,-5.8623977,-21.638588,-5.917271,-5.2353673,-18.258404,0.3139277,0.26911002,0.11298175,0.13547973,0.21223795,0.31415957,0.41466627,0.4138389,0.4711814,0.37924385,0.33010128,0.25260574,0.054640077,0.048705188940602835,meryem
-474.67386,107.5213,9.848138,6.07254,16.37175,5.5487485,-3.660883,7.98007,-8.782309,-13.111739,-10.6682005,-9.583264,-9.527018,0.48970187,0.559315,0.38935813,0.35354108,0.399455,0.41869652,0.4179402,0.4306027,0.37736192,0.3617064,0.38334188,0.4404954,0.023374854,0.09975931963582677,meryem
-512.48615,104.928566,38.809708,19.307955,11.153719,3.9126773,13.253551,16.470322,6.4169316,1.5899811,2.0303824,3.3364651,3.9421668,0.5989354,0.5627343,0.5129155,0.49329552,0.5824019,0.60596395,0.6070672,0.5705199,0.5559233,0.506882,0.5183785,0.5752568,0.022116285,0.0313417651537123,meryem
146.89436,38.751053,-8.044096,6.7536197,-1.9439687,-5.707776,-8.994664,-8.014798,-2.619882,-2.915458,-1.2942988,-2.1306489,-4.119718,0.49844086,0.5949813,0.3326976,0.37348107,0.39914548,0.4351234,0.41190368,0.42837334,0.39112565,0.35685703,0.37816834,0.41685754,0.9865053,0.1444762323943662,meryem
-474.4934,107.143814,10.239855,4.6798625,14.810265,5.320588,-3.369255,8.627082,-7.8303432,-12.560452,-10.657736,-9.626946,-9.688224,0.51791704,0.52533257,0.33924234,0.37158868,0.38919586,0.3970035,0.38551214,0.3966522,0.35348052,0.3447557,0.36892912,0.43548837,0.023081401,0.10110019115691489,meryem
-501.3284,101.60332,-7.736896,7.546737,13.069884,21.497036,-7.3399262,13.968489,-11.190844,2.3700411,-11.672809,-1.2513791,-12.32979,0.4247275,0.49978817,0.45936677,0.34228125,0.32247338,0.29396418,0.33652282,0.36509183,0.43582648,0.45576283,0.42469463,0.4569328,0.006791098,0.10061515090811966,meryem
-477.17026,69.38306,-14.8823395,17.471804,-19.058865,-20.131409,-14.058395,-8.890093,-6.878527,-11.125389,-11.115316,-9.359861,-5.2976904,0.37153053,0.34381154,0.35693628,0.3791204,0.48478204,0.47317663,0.26280883,0.23059647,0.25223124,0.2796676,0.3029068,0.3329827,0.006898412,0.16594587053571427,meryem
151.6635,37.42789,-8.471249,8.122549,1.7953259,-5.336356,-5.4868407,-2.7767727,-4.446667,-5.760498,-4.9942045,-4.858081,-3.9991748,0.45800093,0.5657211,0.37640712,0.3497936,0.34571615,0.35492125,0.37411952,0.3942826,0.4494481,0.41358727,0.3779633,0.41478875,0.98692733,0.1565457196302817,meryem
-500.8557,99.679985,-8.828563,6.7556686,13.488734,21.696087,-6.4544573,13.7294035,-10.830668,2.128915,-11.221434,-1.3615441,-11.765298,0.5063476,0.5061767,0.36256388,0.34153247,0.2965519,0.33374202,0.38602576,0.4205546,0.46816626,0.41214615,0.43843964,0.4222669,0.0065511833,0.10666867519946809,meryem
-290.56696,184.86143,-35.94288,-18.079323,45.81348,8.800394,-32.550114,5.1461906,-7.3643126,-30.26615,-8.852553,-3.3971558,-21.579235,0.2347708,0.1543682,0.10415625,0.12083785,0.14668652,0.1380955,0.2585668,0.45650896,0.53408885,0.55062217,0.49124688,0.38627285,0.13518007,0.03653269800646552,meryem
-308.6215,187.7341,-25.65682,-19.057095,37.966156,22.563223,-24.15604,-4.6257367,5.2952127,-24.660479,-18.130941,-1.1536337,-13.15759,0.121866494,0.106005,0.15649994,0.16470289,0.20454152,0.3844812,0.5127219,0.5766833,0.54202014,0.4389599,0.29511917,0.18436569,0.12734593,0.034702398838141024,meryem
126.4265,35.035854,-18.19692,7.0746484,-5.586396,-7.212491,-6.844132,-4.8262625,-3.637592,-4.278815,-3.9511032,-2.444642,-3.5804105,0.20771803,0.12802248,0.09841329,0.105341434,0.14886726,0.12672257,0.14821269,0.31366184,0.42389748,0.5307598,0.4656067,0.32108027,0.9891985,0.07495461047535211,meryem
-296.7858,178.85796,-32.903984,-14.925677,44.446983,8.88075,-31.560446,4.6800685,-7.9593325,-28.682339,-8.887147,-3.7580779,-20.698923,0.32323587,0.18651131,0.12698656,0.08944316,0.1331688,0.15138641,0.16418262,0.29458892,0.47600588,0.5647612,0.54747325,0.4584837,0.12855566,0.03958021664450355,meryem
